0.51800   7.12814   7.12852   0.00038
0.51900   7.13502   7.13540   0.00037
0.52000   7.14189   7.14227   0.00038
0.52100   7.14876   7.14913   0.00037
0.52200   7.15561   7.15599   0.00038
0.52300   7.16247   7.16284   0.00037
0.52400   7.16931   7.16969   0.00038
0.52500   7.17615   7.17652   0.00037
0.52600   7.18298   7.18336   0.00038
0.52700   7.18981   7.19018   0.00037
0.52800   7.19662   7.19700   0.00038
0.52900   7.20344   7.20381   0.00037
0.53000   7.21024   7.21062   0.00038
0.53100   7.21704   7.21742   0.00037
0.53200   7.22383   7.22421   0.00038
0.53300   7.23062   7.23100   0.00038
0.53400   7.23740   7.23778   0.00038
0.53500   7.24416   7.24455   0.00039
0.53600   7.25094   7.25132   0.00038
0.53700   7.25769   7.25808   0.00039
0.53800   7.26445   7.26483   0.00038
0.53900   7.27120   7.27158   0.00039
0.54000   7.27794   7.27832   0.00038
0.54100   7.28467   7.28506   0.00039
0.54200   7.29141   7.29179   0.00038
0.54300   7.29813   7.29851   0.00039
0.54400   7.30485   7.30523   0.00038
0.54500   7.31156   7.31194   0.00039
0.54600   7.31827   7.31865   0.00038
0.54700   7.32496   7.32535   0.00039
0.54800   7.33166   7.33204   0.00038
0.54900   7.33834   7.33873   0.00039
0.55000   7.34502   7.34541   0.00039
0.55100   7.35170   7.35208   0.00039
0.55200   7.35836   7.35875   0.00039
0.55300   7.36503   7.36541   0.00039
0.55400   7.37168   7.37207   0.00039
0.55500   7.37833   7.37872   0.00039
0.55600   7.38497   7.38536   0.00039
0.55700   7.39162   7.39200   0.00039
0.55800   7.39824   7.39864   0.00039
0.55900   7.40488   7.40526   0.00039
0.56000   7.41149   7.41188   0.00039
0.56100   7.41811   7.41850   0.00039
0.56200   7.42472   7.42511   0.00039
0.56300   7.43131   7.43171   0.00040
0.56400   7.43792   7.43831   0.00039
0.56500   7.44450   7.44490   0.00039
0.56600   7.45109   7.45148   0.00039
0.56700   7.45767   7.45806   0.00039
0.56800   7.46425   7.46464   0.00039
0.56900   7.47081   7.47120   0.00039
0.57000   7.47738   7.47777   0.00039
0.57100   7.48393   7.48432   0.00039
0.57200   7.49048   7.49087   0.00039
0.57300   7.49703   7.49742   0.00039
0.57400   7.50356   7.50396   0.00040
0.57500   7.51010   7.51049   0.00039
0.57600   7.51662   7.51702   0.00040
0.57700   7.52315   7.52354   0.00039
0.57800   7.52966   7.53006   0.00040
0.57900   7.53618   7.53657   0.00039
0.58000   7.54268   7.54308   0.00040
0.58100   7.54918   7.54958   0.00039
0.58200   7.55567   7.55607   0.00040
0.58300   7.56217   7.56256   0.00039
